id,nom_estab,latitud,longitud,per_ocu,nombre_act,precio,rating
6319862,38498 MONTECITOS WTC,19.39498527,-99.17379505,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",452,3.5
6309390,38499 PENNSYLVANIA,19.38988375,-99.17836979,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",276,4.7
6309391,38501 PATIO UNIVERSIDAD,19.36593667,-99.16669804,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",204,3.1
6319390,38504 INSURGENTES WTC,19.39263914,-99.17301508,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",330,4.5
6319413,38508 AMPLIACION SANTA FE III,19.36352544,-99.27201935,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",262,3.8
6812286,38512 GARDEN SANTA FE,19.36521731,-99.26512622,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",243,3.5
6319426,38513 SAN LORENZO,19.37551064,-99.17779607,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",389,3.2
6309395,38522 RIO HUDSON,19.42579747,-99.17467612,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",456,3.5
6309396,38526 CITY SHOPS DEL VALLE,19.37254738,-99.17296873,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",429,3.8
6813997,38527 CAMARONES,19.47192756,-99.18007512,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",112,2.5
6813084,38528 PABELLON POLANCO,19.43846125,-99.20768675,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",491,2.5
6813085,38529 BOSQUES DE ARAGON,19.46450545,-99.08434065,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",274,4.3
6725060,38530 NARVARTE,19.38991277,-99.152218,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",355,4.7
6697764,38532 ONE ON ONE,19.35934701,-99.27825841,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",441,3.4
6721536,38534 PATIO SANTA FE,19.37834595,-99.25402324,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",425,3.8
6702115,38538 MONTE PELVOUX,19.42535718,-99.20421055,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",484,4.2
6813597,38541 TORRE POLANCO,19.43309647,-99.18171626,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",150,3.1
6318090,38543 TLALPAN HOSPITALES,19.29195292,-99.15995326,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",297,1.8
6812285,38544 PICACHO,19.29171825,-99.21701759,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",347,4.0
6719789,38546 PATIO CLAVERIA,19.46354982,-99.18206281,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",368,4.0
6319822,38549 GALERIAS INSURGENTES,19.37396113,-99.17869656,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",464,3.2
6853091,38554 FORUM BUENAVISTA II,19.45183098,-99.15205608,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",154,4.5
6813154,38555 CAPITAL REFORMA,19.4283297,-99.16330832,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",108,4.2
6707833,38556 TUXPAN 53,19.40414596,-99.16735402,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",259,4.2
6706639,38557 RIO SAN JOAQUIN,19.44778318,-99.20637555,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",144,3.8
6813155,38558 ROMA SUR,19.40640575,-99.16116106,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",139,3.2
6697516,38560 RENATO LEDUC,19.29613543,-99.15940339,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",393,3.1
6706833,38568 AV STIM,19.39209444,-99.25949923,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",100,3.8
6813185,38569 PLAZA UNIVERSIDAD,19.3680637,-99.16486129,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",490,2.9
6697693,38570 UNIVERSIDAD 767,19.37390765,-99.1629168,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",438,4.1
6812167,38571 JOLIE PLACE,19.31961066,-99.21052797,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",252,3.1
6812168,38579 DIVISION DEL NORTE II,19.36898791,-99.1560177,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",101,3.2
6812220,38580 PASAJE SAN JERONIMO,19.33008353,-99.21424069,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",242,3.8
6786120,38581 TORRE BANCOMER POLANCO,19.43983364,-99.18400213,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",189,2.4
6813292,38585 OASIS II,19.34622502,-99.17849327,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",151,3.9
6812227,38587 PLATEROS,19.36779596,-99.21161339,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",456,4.0
6786093,38597 EMERSON,19.4355754,-99.18897217,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",169,3.7
6775643,38600 TORRE BANCOMER REFORMA,19.42313969,-99.1748474,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",357,4.4
6813290,38602 OBRERO MUNDIAL,19.40162804,-99.15968589,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",413,3.8
6812225,38605 PLAZA CUICUILCO,19.29537286,-99.18170856,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",496,3.9
6775642,38611 PLAZA BASICA,19.38011159,-99.08728391,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",125,4.9
6310334,38612 ANTARA II,19.43859428,-99.20298934,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",180,2.7
6812228,38613 XOLA,19.39584702,-99.15699875,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",201,4.3
6813513,38615 GRAND SAN JERONIMO,19.33597113,-99.19963115,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",267,4.0
6813810,38617 AXOMIATLA,19.34106314,-99.25218679,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",128,3.5
6812165,38619 CALZADA DE TLALPAN,19.38348615,-99.1393283,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",400,3.2
6813224,38620 OASIS I,19.34621312,-99.17842568,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",475,4.9
6812280,38625 TEZOQUIPA,19.28263831,-99.16476904,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",454,4.4
6788545,38627 MOLIERE 222,19.43527223,-99.20153073,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",301,3.8
6775645,38632 MADERO II,19.43356539,-99.13838732,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",262,1.6
9410708,38633 CARRETERA TOLUCA MEXICO(PLAZA CEDROS),19.35251883,-99.29473342,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",424,3.3
6812170,38635 PUNTO POLANCO,19.43990293,-99.18367226,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",390,4.2
6812281,38637 TLALPAN NATIVITAS,19.38026738,-99.14033475,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",168,4.8
6786132,38644 TORRE VIRREYES,19.42525022,-99.20350883,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",202,4.5
6319891,38645 PLAZA CENTRAL,19.36907389,-99.12155409,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",61,4.3
6813030,38646 CARRACCI,19.37690889,-99.18623238,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",353,3.8
6812283,38651 VIA VALLEJO,19.48705632,-99.15137685,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",150,4.8
6795605,38652 T1 S21,19.42944245,-99.07070674,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",259,4.5
6795606,38653 SALON EJECUTIVO T1 AICM,19.42944245,-99.07070674,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",123,4.3
6319845,38654 REFORMA 180,19.42983091,-99.1604885,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",247,4.1
9466237,38658 PLAZA DELTA II,19.40237166,-99.15544988,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",234,3.7
6812223,38663 COPILCO 20,19.33517889,-99.15661053,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",334,3.5
6812169,38676 MIYANA,19.43847925,-99.20029507,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",206,4.7
6812284,38677 PATIO LA RAZA,19.46803459,-99.14419098,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",270,4.4
6318290,38681 TORRE DIANA ,19.42694951,-99.17190957,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",223,2.6
9412201,38691 PATIO REVOLUCION,19.34167446,-99.19107927,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",287,4.4
9025839,38692 PLAZA EXHIBIMEX ,19.38955197,-99.19163876,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",58,4.4
9456583,38704 CORPORATIVO BANAMEX,19.37446638,-99.26030753,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",301,4.6
9400769,38709 CORPORATIVO BARRANCA,19.36082929,-99.18955844,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",81,3.2
6319820,38715 AV COYOACAN DT ONLY,19.38613483,-99.1617001,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",190,3.8
9466556,38717 AV REVOLUCION,19.38084189,-99.18683538,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",415,4.1
6813204,38719 PLAZA FORTUNA,19.54524023,-99.13691568,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",230,4.4
6319400,38720 PATIO BARRANCA PB,19.36102795,-99.18954103,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",380,4.4
6319429,38722 PATIO BARRANCA N2,19.42905342,-99.16218472,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",147,4.4
6319858,38725 PLAZA ORIENTE II,19.3830517,-99.07721597,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",359,4.7
6812163,38730 MANACAR PB,19.36868404,-99.18078179,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",429,4.3
6310323,38746 ARCOS BOSQUES II,19.38740193,-99.25215776,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",421,4.8
6309397,38747 CENTRO COMERCIAL SANTA FE III,19.36221083,-99.27565727,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",462,3.5
6309387,38748 ANGELES ACOXPA II,19.29773307,-99.13747029,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",228,3.5
9410710,38749 PATIO SANTA FE II,19.37832303,-99.25406921,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",226,3.4
6319417,38751 TORRE ZENTRUM II,19.35848403,-99.27327032,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",400,3.8
9465960,38752 STAR MEDICA ROMA,19.41381511,-99.16125482,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",474,3.6
9412207,38755 CORPORATIVO SANTANDER,19.37707195,-99.25659704,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",267,4.5
9414267,38762 PATIO BOTURINI,19.41771326,-99.13022502,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",317,4.6
6795105,38764 STAR MEDICA NAPOLES,19.39261297,-99.17302343,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",340,3.4
6319849,38771 MEDICA SUR TLALPAN,19.29644596,-99.16065587,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",418,3.3
9414269,38773 COLEGIO AMERICANO,19.39943544,-99.20561135,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",309,4.9
9228785,38777 PARQUE LA MEXICANA,19.3570039,-99.26956381,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",94,3.6
9229617,38780 TEC SANTA FE,19.35836838,-99.26049274,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",354,3.4
9414268,38784 ARTZ PEDREGAL PB CC,19.31385531,-99.22031546,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",293,4.4
9455439,38785 VERSALLES,19.43024474,-99.15462793,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",176,3.3
6318535,38791 ARTZ PEDREGAL RESERVE,19.3073605,-99.21356386,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",195,3.0
6795104,38795 APTO T1 PB N PTA 7 ,19.42944245,-99.07070674,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",351,4.7
9410717,38796 APTO T1 AMB SALA J,19.43832817,-99.07815401,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",161,2.8
7898463,38798 CORPORATIVO TELEVISA SANTA FE,19.36533974,-99.26501631,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",491,3.4
9401877,38800 ANTENAS PA,19.31506467,-99.07756769,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",320,4.5
8779918,38801 ANTENAS PB,19.31557305,-99.07713564,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",363,4.6
9400765,38803 APTO T1 AMB PUERTA 8,19.41997821,-99.08087399,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",200,3.7
6319404,38806 PATIO TLALPAN,19.28388948,-99.17571892,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",456,4.2
9229618,38810 PLAZA CENTENARIO (TENARIA),19.36198993,-99.22412157,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",390,3.0
9437534,38811 PLAZA TEPEYAC ,19.47268433,-99.121734,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",459,4.7
6319846,38817 ITESM MEMORIAL,19.28478565,-99.13729991,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",286,4.0
6310340,38837 CENTENARIO AZCAPOTZALCO,19.50202329,-99.17760104,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",211,3.8
9437539,38850 HOSPITAL ANGELES CLINICA LONDRES,19.42153674,-99.15639765,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",430,2.3
9412199,38855 PLAZA ZAPOTITLAN,19.2995238,-99.04156315,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",346,4.8
6795112,38856 CINEMEX ARTZ,19.31319497,-99.22009107,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",362,3.2
6813669,38858 TORRE DE PEMEX,19.42529,-99.17690988,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",330,3.6
909975,38866 PERISUR RESERVE,19.30270872,-99.18999233,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",487,3.6
6709125,38888 MITIKAH,19.36605237,-99.16762599,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",93,3.9
9414256,38903 ENCUENTRO OCEANIA PB,19.44077784,-99.09315599,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",269,4.8
6307118,38906 APTO CDMX AMB PTA 2 ,19.43682649,-99.08068849,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",190,3.3
9401891,38915 CINEMEX GALERIAS INSURGENTES,19.37141839,-99.17952525,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",103,4.3
9401892,38924 PLAZA AEROPUERTO,19.42034418,-99.09648612,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",76,4.3
6307131,38930 BLVD  AEROPUERTO DT,19.41919602,-99.08038811,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",57,4.2
9427581,38937 PARQUE TEPEYAC,19.47641797,-99.09927861,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",220,4.0
9401878,38941 MITIKAH RESTAURANTES,19.35883844,-99.16897145,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",425,3.9
9414258,38943 TERRAZA T2 AMB,19.43832008,-99.07816798,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",247,4.1
9412200,38951 UNIVERSIDAD PANAMERICANA,19.37300941,-99.18413801,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",126,2.5
9437540,38954 UNIVERSIDAD ANAHUAC CAMPUS SUR ,19.33296733,-99.24140073,11 a 30 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",389,3.6
774755,39 COCINA ECONOMICA,19.48495294,-99.14869725,0 a 5 personas,Restaurantes que preparan otro tipo de alimentos para llevar,232,3.2
10803261,4 COCINAS COMIDA,19.49412984,-99.12738195,0 a 5 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,241,2.8
10998213,4 EVER FOOD,19.44798855,-99.1997772,0 a 5 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,54,3.8
7399925,4 HERMANOS,19.45846705,-99.21421394,0 a 5 personas,Restaurantes con servicio de preparación de antojitos,108,3.8
9854621,4.80 PIZZA,19.4413886,-99.18141131,0 a 5 personas,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",286,3.9
8539127,400 PLUMAS CAFE,19.37986659,-99.1391255,0 a 5 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",204,4.8
673457,40-41 COCINA LUPITA,19.48495294,-99.14869725,0 a 5 personas,Restaurantes que preparan otro tipo de alimentos para llevar,68,3.9
7746722,424 KITCHEN,19.44002939,-99.09076366,0 a 5 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,114,4.5
9870715,424 KITCHEN,19.48014404,-99.06501588,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,373,4.3
6201366,42482 SUBWAY INTERNATIONAL MEXICO,19.26631743,-99.12652987,0 a 5 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,371,3.5
774771,44-59 Y 60 TACOS DE BARBACOA DON DESY,19.48495294,-99.14869725,0 a 5 personas,Restaurantes con servicio de preparación de tacos y tortas,285,2.6
7232067,480 LA PIZZA LOUNGE,19.35375884,-99.15871231,6 a 10 personas,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",203,4.5
10166657,5 AVENIDA,19.4366098,-99.11608595,0 a 5 personas,"Bares, cantinas y similares",338,4.2
9948915,5 SAZONES,19.33927597,-99.03052928,0 a 5 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,285,3.6
6509333,50 FRIENDS ANTARA,19.4385925,-99.2029254,11 a 30 personas,Restaurantes de autoservicio,286,3.7
6418171,50 FRIENDS BOSQUES,19.38710093,-99.25257905,6 a 10 personas,Restaurantes de autoservicio,471,4.0
6509368,50 FRIENDS CONDESA,19.4125469,-99.17270411,6 a 10 personas,Restaurantes de autoservicio,440,2.0
6733327,50 FRIENDS OASIS COYOACAN,19.34612791,-99.18066907,11 a 30 personas,Restaurantes de autoservicio,270,4.3
689949,50 FRIENDS POLANCO,19.42985895,-99.19640014,6 a 10 personas,Restaurantes de autoservicio,293,4.3
6509349,50 FRIENDS PRADO NORTE,19.42753438,-99.21036323,6 a 10 personas,Restaurantes de autoservicio,54,4.0
6509370,50 FRIENDS REFORMA,19.42606429,-99.16757949,6 a 10 personas,Restaurantes de autoservicio,186,4.6
6705276,50 FRIENDS SANTA FE,19.36235063,-99.27526315,11 a 30 personas,Restaurantes de autoservicio,446,3.5
9832147,50 S DINER,19.47105643,-99.12945929,0 a 5 personas,Restaurantes que preparan otro tipo de alimentos para llevar,287,4.7
6315616,50202 SANTA FE,19.36220913,-99.27566206,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,473,4.1
6316027,50208 INSURGENTES,19.39251341,-99.17305523,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,97,3.5
9433647,50214 DEL VALLE,19.37359178,-99.16283884,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,95,3.5
6322991,50217 UNIVERSIDAD,19.367728,-99.16651107,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,113,4.9
9228675,50220 PERISUR,19.30280531,-99.18917868,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,241,2.7
9395070,50223 AEROPUERTO,19.31521407,-99.07743076,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,78,3.5
6322996,50227 PATRIOTISMO,19.39599955,-99.18103344,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,67,2.5
6323004,50229 LINDAVISTA,19.48710763,-99.13170626,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,207,3.4
6309349,50231 LOMAS PLAZA,19.4299169,-99.20584573,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,251,4.2
6323007,50234 TEZONTLE,19.38202061,-99.08264835,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,68,3.7
6323008,50235 GRAN SUR,19.30813422,-99.16406065,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,225,3.8
6323002,50240 CHURUBUSCO,19.36907017,-99.12163422,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,314,3.8
6323003,50241 ACOXPA,19.29777716,-99.13758285,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,262,3.9
6323012,50244 REFORMA 222,19.42919935,-99.16187363,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,50,2.9
6309352,50248 CUEMANCO,19.29409684,-99.10926185,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,282,3.1
6813657,50254 PATIO SANTA FE,19.37813068,-99.25445504,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,297,4.4
6813541,50256 PATIO CLAVERIA,19.46358369,-99.18210915,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,267,3.3
6702376,50257 TORRES LINDAVISTA,19.5071742,-99.14492147,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,88,4.4
6813785,50267 VIA VALLEJO,19.48682525,-99.15129078,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,270,4.1
6812361,50272 PARQUE DELTA,19.40329815,-99.15537697,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,104,3.3
6315563,50278 PORTAL SAN ANGEL,19.36141448,-99.18950718,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,297,4.5
6309350,50281 PLAZA ORIENTE,19.38205128,-99.0827891,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,357,4.3
6322994,50288 LAS ANTENAS,19.43774723,-99.0791055,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,369,4.3
9454221,50289 PARQUE TEPEYAC,19.4776599,-99.09873012,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,73,3.1
9414867,50290 ENCUENTRO OCEANIA,19.44075893,-99.0931272,11 a 30 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,332,4.4
6707868,50502 TCCF SANTA FE,19.36237034,-99.2752076,51 a 100 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,283,3.2
6813548,50503 TCCF PARQUE DELTA,19.40286835,-99.15541079,51 a 100 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,420,4.7
9397241,50505 TCCF PERISUR,19.30561073,-99.19025479,51 a 100 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,115,3.1
9401669,50507 TCCF MITIKAH,19.3607497,-99.16807458,51 a 100 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,243,3.6
10413149,517 PIZZA Y MORE,19.4568181,-99.09343038,0 a 5 personas,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",168,1.9
8338284,54 STREET,19.43408102,-99.16807744,0 a 5 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",298,3.6
774774,54-55-64-65 MARISCOS QUECHU,19.48495294,-99.14869725,0 a 5 personas,Restaurantes con servicio de preparación de pescados y mariscos,111,4.6
10310457,55 GRADOS ASADOR,19.33910565,-99.18900811,0 a 5 personas,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,449,3.7
9637639,5TA AVENIDA,19.42902768,-99.12279097,0 a 5 personas,"Bares, cantinas y similares",189,3.4
9109250,622 COCINA ECONOMICA SIN NOMBRE,19.4758776,-99.15394677,0 a 5 personas,Restaurantes que preparan otro tipo de alimentos para llevar,89,2.8
794254,64 CAFE,19.34676816,-99.05800624,0 a 5 personas,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",267,3.4
677455,69 Y 70 CARNITAS Y CHICHARRON DON,19.46551791,-99.10580256,0 a 5 personas,Restaurantes con servicio de preparación de antojitos,59,3.7
774741,71 COCINA ECONOMICA DULCE RUBI,19.4848576,-99.14827807,0 a 5 personas,Restaurantes que preparan otro tipo de alimentos para llevar,497,3.6
774742,72 TAQUERIA TAQUITO.COM,19.4848576,-99.14827807,0 a 5 personas,Restaurantes con servicio de preparación de tacos y tortas,104,4.7
774743,73 COCINA ECONOMICA LA FLOR MORENA,19.4848576,-99.14827807,0 a 5 personas,Restaurantes que preparan otro tipo de alimentos para llevar,384,3.7
6313402,7364 COPILCO,19.33624542,-99.17562938,6 a 10 personas,Restaurantes de autoservicio,138,3.8
6314535,7420 INSURGENTES,19.28324318,-99.17518065,11 a 30 personas,Restaurantes de autoservicio,53,4.0
